Country,Year,Cause,Sex,Total Deaths,Under 1 Yr Old,Age 1 Through 4,Age 5 Through 19,Age 20 Through 24,Age 25 Through 34,Age 35 Through 44,Age 45 Through 64,Age 65 Through 79,Age 80 and Above,Unspecified Age,Pop1,name
5150,2001,G402,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03782840670594,,0.0,1977350.0,New Zealand
5150,2001,G406,1,0.0031528336092062743,0.0,0.0,74.31754289167388,0.0,138.79299019994218,76.18822416646961,41.61214891884081,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,G406,2,0.0030343641742736492,0.0,0.0,0.0,0.0,143.97046552203707,79.96055326573443,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G409,1,0.013136806705026143,14.965450198365781,0.0,228.8536822469194,67.25519560705185,277.58598039988436,464.59105120727247,181.1986022437666,82.3625233178319,,0.0,1903050.0,New Zealand
5150,2001,G409,2,0.00657445571092624,0.0,27.425594861809998,213.27534326244722,129.0515083318583,143.97046552203707,0.0,0.0,32.03782840670594,,0.0,1977350.0,New Zealand
5150,2001,G410,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97525025616773,,0.0,1903050.0,New Zealand
5150,2001,G419,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,76.18822416646961,67.72286592575078,0.0,,0.0,1903050.0,New Zealand
5150,2001,G419,2,0.0005057273623789415,0.0,14.013705211520469,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G431,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95453511012214,,0.0,1977350.0,New Zealand
5150,2001,G459,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.193636530832087,,0.0,1903050.0,New Zealand
5150,2001,G459,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G473,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,G473,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,41.328040053607104,0.0,,0.0,1977350.0,New Zealand
5150,2001,G500,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G600,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.193636530832087,,0.0,1903050.0,New Zealand
5150,2001,G601,1,0.0005254722682010457,0.0,14.891884080817634,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G603,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.193636530832087,,0.0,1903050.0,New Zealand
5150,2001,G609,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,G610,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G610,2,0.0015171820871368246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.62793637949781,,0.0,1977350.0,New Zealand
5150,2001,G628,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G710,1,0.004203778145608366,0.0,0.0,222.95262867502166,134.5103912141037,65.46333517248627,76.18822416646961,67.72286592575078,0.0,,0.0,1903050.0,New Zealand
5150,2001,G710,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,79.96055326573443,62.24998103522391,0.0,,0.0,1977350.0,New Zealand
5150,2001,G711,1,0.0005254722682010457,14.965450198365781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G712,2,0.0005057273623789415,0.0,0.0,72.21281007408906,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G713,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,78.05365071858331,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G719,1,0.0005254722682010457,14.965450198365781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G800,1,0.002101889072804183,0.0,0.0,235.92128425422345,0.0,0.0,0.0,41.61214891884081,0.0,,0.0,1903050.0,New Zealand
5150,2001,G800,2,0.0015171820871368246,0.0,13.942903380787417,137.6994462285382,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G804,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,49.362864874806235,0.0,,0.0,1903050.0,New Zealand
5150,2001,G808,1,0.0005254722682010457,0.0,0.0,74.31754289167388,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G808,2,0.0005057273623789415,0.0,14.013705211520469,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G809,1,0.00367830587740732,0.0,30.424844328840546,0.0,67.25519560705185,65.46333517248627,76.18822416646961,0.0,67.0922992039095,,0.0,1903050.0,New Zealand
5150,2001,G809,2,0.005057273623789414,0.0,0.0,0.0,0.0,67.06956279869522,236.71580650871113,156.64399322325335,99.94689862695022,,0.0,1977350.0,New Zealand
5150,2001,G903,1,0.0015764168046031371,0.0,0.0,0.0,0.0,0.0,0.0,49.362864874806235,63.73978613278684,,0.0,1903050.0,New Zealand
5150,2001,G903,2,0.0035400915366525904,0.0,0.0,0.0,0.0,0.0,76.79469997724227,103.57802108883101,32.03782840670594,,0.0,1977350.0,New Zealand
5150,2001,G911,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,48.18570308746555,0.0,,0.0,1977350.0,New Zealand
5150,2001,G912,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,G931,2,0.001011454724757883,13.826586087440262,0.0,0.0,0.0,0.0,0.0,67.1302500821807,0.0,,0.0,1977350.0,New Zealand
5150,2001,G938,2,0.0005057273623789415,0.0,0.0,68.8497231142691,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,G951,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,G952,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.193636530832087,,0.0,1903050.0,New Zealand
5150,2001,G969,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,H810,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,I050,2,0.0015171820871368246,0.0,0.0,0.0,0.0,0.0,79.96055326573443,48.18570308746555,0.0,,0.0,1977350.0,New Zealand
5150,2001,I051,2,0.004045818899031532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.64814018762485,,0.0,1977350.0,New Zealand
5150,2001,I052,1,0.0015764168046031371,0.0,0.0,0.0,0.0,0.0,152.37644833293922,41.61214891884081,0.0,,0.0,1903050.0,New Zealand
5150,2001,I052,2,0.002528636811894707,0.0,0.0,0.0,0.0,67.06956279869522,76.79469997724227,0.0,87.3846309454573,,0.0,1977350.0,New Zealand
5150,2001,I059,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.193636530832087,,0.0,1903050.0,New Zealand
5150,2001,I059,2,0.0030343641742736492,0.0,0.0,0.0,0.0,0.0,156.75525324297672,62.24998103522391,0.0,,0.0,1977350.0,New Zealand
5150,2001,I060,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.52139985812248,,0.0,1903050.0,New Zealand
5150,2001,I060,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I061,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,64.11287144320958,0.0,,0.0,1903050.0,New Zealand
5150,2001,I061,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,76.79469997724227,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I062,1,0.0005254722682010457,0.0,0.0,0.0,0.0,65.46333517248627,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I071,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I071,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I080,1,0.013662278973227188,0.0,0.0,148.63508578334776,0.0,219.9889650823678,154.24187488505294,299.0357583878511,74.14413704316755,,0.0,1903050.0,New Zealand
5150,2001,I080,2,0.016183275596126128,0.0,0.0,0.0,0.0,76.90090272334186,0.0,110.43568412268945,311.11841606190103,,0.0,1977350.0,New Zealand
5150,2001,I081,1,0.0015764168046031371,0.0,0.0,0.0,0.0,0.0,0.0,49.362864874806235,43.95050051233546,,0.0,1903050.0,New Zealand
5150,2001,I081,2,0.005057273623789414,0.0,0.0,0.0,0.0,0.0,0.0,82.65608010721421,115.05803221483298,,0.0,1977350.0,New Zealand
5150,2001,I082,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,I082,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,I083,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97525025616773,,0.0,1903050.0,New Zealand
5150,2001,I083,2,0.00657445571092624,0.0,0.0,0.0,0.0,0.0,156.75525324297672,165.82800212405493,155.29370116570158,,0.0,1977350.0,New Zealand
5150,2001,I089,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I089,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,0.0,41.328040053607104,0.0,,0.0,1977350.0,New Zealand
5150,2001,I091,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,41.328040053607104,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,I098,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I099,1,0.0026273613410052288,0.0,0.0,0.0,0.0,73.32965502745591,0.0,169.83789180525997,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,I099,2,0.002022909449515766,0.0,0.0,0.0,0.0,67.06956279869522,0.0,48.18570308746555,33.95453511012214,,0.0,1977350.0,New Zealand
5150,2001,I10,1,0.005780194950211502,0.0,0.0,0.0,0.0,0.0,0.0,41.61214891884081,85.71503638895457,,0.0,1903050.0,New Zealand
5150,2001,I10,2,0.010114547247578829,0.0,0.0,0.0,0.0,0.0,76.79469997724227,41.328040053607104,125.7035931929097,,0.0,1977350.0,New Zealand
5150,2001,I110,1,0.018917001655237645,0.0,0.0,0.0,0.0,0.0,0.0,223.5621765061349,323.0708599353669,,0.0,1903050.0,New Zealand
5150,2001,I110,2,0.034389460641768024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.03512276531717,,0.0,1977350.0,New Zealand
5150,2001,I119,1,0.007882084023015686,0.0,0.0,0.0,0.0,0.0,228.56467249940886,324.92577704211664,104.33777357399964,,0.0,1903050.0,New Zealand
5150,2001,I119,2,0.009103092522820946,0.0,0.0,0.0,0.0,0.0,156.75525324297672,276.2636862467444,89.3013376488735,,0.0,1977350.0,New Zealand
5150,2001,I120,1,0.012085862168624052,0.0,0.0,0.0,0.0,0.0,76.18822416646961,204.45075011166287,338.3410840492893,,0.0,1903050.0,New Zealand
5150,2001,I120,2,0.008597365160442006,0.0,0.0,0.0,0.0,0.0,0.0,103.57802108883101,93.66576478620375,,0.0,1977350.0,New Zealand
5150,2001,I129,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,76.18822416646961,41.61214891884081,0.0,,0.0,1903050.0,New Zealand
5150,2001,I129,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,67.1302500821807,0.0,,0.0,1977350.0,New Zealand
5150,2001,I130,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I130,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I131,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,78.05365071858331,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I132,1,0.004203778145608366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95050051233546,,0.0,1903050.0,New Zealand
5150,2001,I132,2,0.0030343641742736492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.62793637949781,,0.0,1977350.0,New Zealand
5150,2001,I200,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I201,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,76.18822416646961,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I209,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I210,1,0.06515856125692966,0.0,0.0,0.0,0.0,65.46333517248627,458.9947715509313,1300.1445048737553,1355.0038096739445,,0.0,1903050.0,New Zealand
5150,2001,I210,2,0.04905555415075733,0.0,0.0,0.0,0.0,0.0,0.0,342.8780944192986,977.5254760158798,,0.0,1977350.0,New Zealand
5150,2001,I211,1,0.03468116970126902,0.0,0.0,0.0,0.0,0.0,76.18822416646961,443.5143585297286,799.2958671606106,,0.0,1903050.0,New Zealand
5150,2001,I211,2,0.043998280526967914,0.0,0.0,0.0,0.0,0.0,153.58939995448455,254.82590335550105,820.3150681467621,,0.0,1977350.0,New Zealand
5150,2001,I212,1,0.03152833609206274,0.0,0.0,0.0,0.0,73.32965502745591,230.43009905152252,736.9065447571005,838.8744384015134,,0.0,1903050.0,New Zealand
5150,2001,I212,2,0.017700457683262952,0.0,0.0,0.0,0.0,0.0,0.0,260.22201431208435,370.8296457379826,,0.0,1977350.0,New Zealand
5150,2001,I213,1,0.004203778145608366,0.0,0.0,0.0,0.0,0.0,0.0,49.362864874806235,55.52139985812248,,0.0,1903050.0,New Zealand
5150,2001,I213,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.346802538751355,,0.0,1977350.0,New Zealand
5150,2001,I214,1,0.038884947846877384,0.0,0.0,0.0,0.0,0.0,76.18822416646961,265.1743254249757,804.8343448674495,,0.0,1903050.0,New Zealand
5150,2001,I214,2,0.03742382481604167,0.0,0.0,0.0,0.0,0.0,0.0,212.03631122461883,866.9330164108528,,0.0,1977350.0,New Zealand
5150,2001,I219,1,0.7319828696040567,0.0,0.0,0.0,0.0,204.25632537242845,1993.9518141930062,11958.41412469457,16511.347573631803,,0.0,1903050.0,New Zealand
5150,2001,I219,2,0.5922067413457405,0.0,0.0,0.0,0.0,0.0,313.51050648595344,4705.4087541406425,9316.59038612284,,0.0,1977350.0,New Zealand
5150,2001,I220,1,0.0015764168046031371,0.0,0.0,0.0,0.0,0.0,0.0,98.72572974961247,21.97525025616773,,0.0,1903050.0,New Zealand
5150,2001,I220,2,0.002528636811894707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3013376488735,,0.0,1977350.0,New Zealand
5150,2001,I221,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97525025616773,,0.0,1903050.0,New Zealand
5150,2001,I221,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,I228,1,0.0015764168046031371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,I228,2,0.002528636811894707,0.0,0.0,0.0,0.0,0.0,76.79469997724227,82.65608010721421,59.711229676081615,,0.0,1977350.0,New Zealand
5150,2001,I229,1,0.018917001655237645,0.0,0.0,0.0,0.0,0.0,0.0,181.1986022437666,486.6293581356244,,0.0,1903050.0,New Zealand
5150,2001,I229,2,0.02275773130705237,0.0,0.0,0.0,0.0,0.0,0.0,103.57802108883101,564.5434546236124,,0.0,1977350.0,New Zealand
5150,2001,I248,1,0.0015764168046031371,0.0,0.0,0.0,0.0,0.0,0.0,128.22574288641917,21.97525025616773,,0.0,1903050.0,New Zealand
5150,2001,I251,1,0.2622106618323218,0.0,0.0,0.0,0.0,73.32965502745591,1609.2798402564304,8229.263550616117,6013.683297863956,,0.0,1903050.0,New Zealand
5150,2001,I251,2,0.14716666245227197,0.0,0.0,0.0,0.0,0.0,623.8551596834146,1962.5256024477205,3456.0497635724582,,0.0,1977350.0,New Zealand
5150,2001,I252,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I252,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I255,1,0.028375502482856467,0.0,0.0,0.0,0.0,73.32965502745591,76.18822416646961,540.7372375922861,920.5433383253198,,0.0,1903050.0,New Zealand
5150,2001,I255,2,0.009608819885199888,0.0,0.0,0.0,0.0,0.0,0.0,103.57802108883101,280.46628062811334,,0.0,1977350.0,New Zealand
5150,2001,I258,1,0.1818134047975618,0.0,0.0,0.0,0.0,73.32965502745591,386.5374004886892,2448.0596936496677,3568.8710228317705,,0.0,1903050.0,New Zealand
5150,2001,I258,2,0.1375578425670721,0.0,0.0,0.0,0.0,0.0,0.0,763.5319998988546,2324.065036538802,,0.0,1977350.0,New Zealand
5150,2001,I259,1,0.37676361630014976,0.0,0.0,0.0,0.0,0.0,304.75289666587844,3391.981293187252,7170.1531751661805,,0.0,1903050.0,New Zealand
5150,2001,I259,2,0.4394770779073002,0.0,0.0,0.0,0.0,0.0,0.0,696.0527979366325,5103.891572053506,,0.0,1977350.0,New Zealand
5150,2001,I260,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I269,1,0.00367830587740732,0.0,0.0,0.0,0.0,0.0,0.0,83.22429783768162,104.33777357399964,,0.0,1903050.0,New Zealand
5150,2001,I269,2,0.007585910435684123,0.0,0.0,0.0,0.0,0.0,0.0,82.65608010721421,157.74142159961565,,0.0,1977350.0,New Zealand
5150,2001,I270,1,0.002101889072804183,0.0,0.0,0.0,0.0,73.32965502745591,0.0,90.97501379364704,0.0,,0.0,1903050.0,New Zealand
5150,2001,I270,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.90907022024427,,0.0,1977350.0,New Zealand
5150,2001,I278,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,64.11287144320958,0.0,,0.0,1903050.0,New Zealand
5150,2001,I279,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,62.24998103522391,0.0,,0.0,1977350.0,New Zealand
5150,2001,I288,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,41.61214891884081,0.0,,0.0,1903050.0,New Zealand
5150,2001,I301,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I311,1,0.0010509445364020914,0.0,0.0,0.0,0.0,0.0,0.0,49.362864874806235,0.0,,0.0,1903050.0,New Zealand
5150,2001,I330,1,0.002101889072804183,0.0,0.0,0.0,0.0,0.0,76.18822416646961,140.33787866845327,0.0,,0.0,1903050.0,New Zealand
5150,2001,I330,2,0.002528636811894707,0.0,0.0,0.0,0.0,0.0,0.0,67.1302500821807,65.99236351682808,,0.0,1977350.0,New Zealand
5150,2001,I340,1,0.012085862168624052,0.0,0.0,0.0,0.0,0.0,0.0,208.06074459420407,220.24644649378627,,0.0,1903050.0,New Zealand
5150,2001,I340,2,0.009103092522820946,0.0,0.0,0.0,0.0,0.0,0.0,41.328040053607104,187.3315295724075,,0.0,1977350.0,New Zealand
5150,2001,I341,1,0.0031528336092062743,0.0,0.0,0.0,0.0,0.0,76.18822416646961,90.97501379364704,52.16888678699982,,0.0,1903050.0,New Zealand
5150,2001,I341,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.346802538751355,,0.0,1977350.0,New Zealand
5150,2001,I342,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I348,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I349,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I349,2,0.002022909449515766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.62793637949781,,0.0,1977350.0,New Zealand
5150,2001,I350,1,0.05097081001550143,0.0,0.0,0.0,0.0,0.0,0.0,291.0643440792412,574.1835474632826,,0.0,1903050.0,New Zealand
5150,2001,I350,2,0.07383619490732546,0.0,0.0,0.0,0.0,0.0,0.0,41.328040053607104,758.2572635092422,,0.0,1977350.0,New Zealand
5150,2001,I351,1,0.004729250413809411,0.0,0.0,0.0,0.0,0.0,0.0,113.47573631801582,107.6902866451223,,0.0,1903050.0,New Zealand
5150,2001,I351,2,0.0015171820871368246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,I352,1,0.0031528336092062743,0.0,0.0,0.0,0.0,73.32965502745591,0.0,0.0,115.90867291978665,,0.0,1903050.0,New Zealand
5150,2001,I352,2,0.0035400915366525904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.673401269375677,,0.0,1977350.0,New Zealand
5150,2001,I359,1,0.0031528336092062743,0.0,0.0,0.0,0.0,0.0,0.0,147.3371692808912,33.54614960195475,,0.0,1903050.0,New Zealand
5150,2001,I359,2,0.0035400915366525904,0.0,0.0,0.0,0.0,0.0,0.0,48.18570308746555,0.0,,0.0,1977350.0,New Zealand
5150,2001,I361,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I369,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,64.11287144320958,0.0,,0.0,1903050.0,New Zealand
5150,2001,I38,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I38,2,0.002528636811894707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I400,1,0.0052547226820104575,0.0,15.212422164420273,148.63508578334776,67.25519560705185,73.32965502745591,152.37644833293922,177.05788077034236,0.0,,0.0,1903050.0,New Zealand
5150,2001,I400,2,0.005057273623789414,13.826586087440262,0.0,74.32675044883304,64.52575416592914,0.0,153.58939995448455,41.328040053607104,65.99236351682808,,0.0,1977350.0,New Zealand
5150,2001,I401,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.193636530832087,,0.0,1903050.0,New Zealand
5150,2001,I401,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,48.18570308746555,0.0,,0.0,1977350.0,New Zealand
5150,2001,I408,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95453511012214,,0.0,1977350.0,New Zealand
5150,2001,I409,1,0.0015764168046031371,0.0,0.0,80.80187068127479,0.0,0.0,78.05365071858331,67.72286592575078,0.0,,0.0,1903050.0,New Zealand
5150,2001,I409,2,0.001011454724757883,0.0,0.0,0.0,0.0,67.06956279869522,0.0,62.24998103522391,0.0,,0.0,1977350.0,New Zealand
5150,2001,I420,1,0.033630225164866925,0.0,0.0,0.0,0.0,0.0,308.4837497701059,1488.3423977299599,626.1737736790941,,0.0,1903050.0,New Zealand
5150,2001,I420,2,0.011631729334715655,0.0,0.0,0.0,0.0,76.90090272334186,0.0,520.4440286241687,247.04275924848915,,0.0,1977350.0,New Zealand
5150,2001,I421,1,0.0010509445364020914,0.0,0.0,0.0,67.25519560705185,65.46333517248627,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I421,2,0.001011454724757883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.711229676081615,,0.0,1977350.0,New Zealand
5150,2001,I422,1,0.002101889072804183,0.0,0.0,0.0,67.25519560705185,0.0,0.0,0.0,82.3625233178319,,0.0,1903050.0,New Zealand
5150,2001,I422,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,67.1302500821807,0.0,,0.0,1977350.0,New Zealand
5150,2001,I424,1,0.0005254722682010457,14.965450198365781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I424,2,0.0005057273623789415,13.826586087440262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I425,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I425,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03782840670594,,0.0,1977350.0,New Zealand
5150,2001,I426,1,0.012085862168624052,0.0,0.0,0.0,0.0,0.0,154.24187488505294,514.0957935944931,238.52237198181865,,0.0,1903050.0,New Zealand
5150,2001,I429,1,0.018391529387036597,0.0,0.0,0.0,0.0,0.0,0.0,866.6351383305747,396.86818528152173,,0.0,1903050.0,New Zealand
5150,2001,I429,2,0.012137456697094597,13.826586087440262,0.0,0.0,0.0,0.0,79.96055326573443,437.78794851695454,121.33916605557943,,0.0,1977350.0,New Zealand
5150,2001,I440,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97525025616773,,0.0,1903050.0,New Zealand
5150,2001,I442,1,0.002101889072804183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I442,2,0.0015171820871368246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1977350.0,New Zealand
5150,2001,I451,1,0.0005254722682010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I459,1,0.0005254722682010457,0.0,0.0,0.0,0.0,65.46333517248627,0.0,0.0,0.0,,0.0,1903050.0,New Zealand
5150,2001,I459,2,0.0005057273623789415,0.0,0.0,0.0,0.0,0.0,0.0,41.328040053607104,0.0,,0.0,1977350.0,New Zealand
5150,2001,I469,1,0.0026273613410052288,0.0,0.0,0.0,0.0,0.0,0.0,124.83644675652242,0.0,,0.0,1903050.0,New Zealand
5150,2001,I469,2,0.002528636811894707,0.0,0.0,0.0,0.0,0.0,0.0,48.18570308746555,33.95453511012214,,0.0,1977350.0,New Zealand
5150,2001,I48,1,0.04624155960169202,0.0,0.0,0.0,0.0,0.0,0.0,339.89648196316443,762.3972044875331,,0.0,1903050.0,New Zealand
